tourney_id,tourney_name,surface,tourney_level,draw_size,tourney_date
1971-344,Caracas,Clay,A,32,19710321
1971-347,Bournemouth,Clay,A,32,19710522
1971-352,Paris Indoor,Clay,A,32,19711108
1971-355,Salisbury,Hard,A,64,19710221
1971-388,Dallas WCT,Carpet,A,32,19710501
1971-389,Denver,Carpet,A,8,19710421
1971-3936,Melbourne,Grass,A,64,19710123
1971-401,Philadelphia WCT,Carpet,A,32,19710209
1971-405,Houston,Clay,A,32,19710420
1971-406,Brussels,Clay,A,32,19710522
1971-410,Monte Carlo,Clay,A,32,19710405
1971-414,Hamburg,Clay,A,32,19710517
1971-416,Rome,Clay,M,64,19710503
1971-417,Boston WCT,Hard,A,32,19710808
1971-418,Washington WCT,Clay,A,64,19710717
1971-421,Montreal / Toronto,Clay,M,64,19710810
1971-422,Cincinnati,Clay,M,64,19710802
1971-423,Los Angeles,Hard,A,64,19710920
1971-424,Berkeley,Hard,A,64,19710927
1971-425,Barcelona WCT,Clay,A,64,19711018
1971-426,Johannesburg,Hard,A,128,19710405
1971-429,Stockholm Open,Hard,A,64,19711101
1971-430,Wembley,Hard,A,32,19711101
1971-436,Charlotte,Hard,A,32,19710418
1971-520,Roland Garros,Clay,G,128,19710521
1971-540,Wimbledon,Grass,G,128,19710621
1971-560,US Open,Grass,G,128,19710901
1971-580,Australian Open,Grass,G,64,19710307
1971-605,Masters,Carpet,M,7,19711204
1971-610,Dallas,Carpet,A,8,19711118
1971-6120,Nice,Clay,A,64,19710330
1971-653,Fort Worth WCT,Hard,A,32,19710822
1971-654,Sacramento,Hard,A,64,19710920
1971-657,Hampton,Hard,A,32,19710307
1971-663,Louisville WCT,Clay,A,32,19710724
1971-681,Miami WCT,Hard,A,32,19710404
1971-6832,Midland,Hard,A,8,19710924
1971-6834,Senigallia,Clay,A,64,19710802
1971-707,South Orange,Hard,A,64,19710901
1971-713,Hobart,Hard,A,32,19710110
1971-717,Indianapolis,Clay,A,64,19710809
1971-724,Hilton Head,Clay,A,4,19710827
1971-802,Richmond,Hard,A,16,19710207
1971-818,Chicago WCT,Carpet,A,32,19710428
1971-9204,Kingston,Hard,A,16,19711213
1971-9205,Boston,Carpet,A,6,19710424
1971-9237,Pensacola,Hard,A,32,19710324
1971-9238,Kansas City,Hard,A,8,19710430
1971-9240,Berlin,Clay,A,32,19710524
1971-D001,Davis Cup SAM SF: CHI vs ARG,,D,4,19710409
1971-D002,Davis Cup SAM QF: URU vs ARG,Clay,D,4,19710320
1971-D003,Davis Cup AME QF: HKG vs AUS,,D,4,19710327
1971-D004,Davis Cup AME SF: INA vs AUS,,D,4,19710403
1971-D005,Davis Cup AME F: JPN vs AUS,,D,4,19710423
1971-D006,Davis Cup EUR QF: FRG vs AUT,,D,4,19710514
1971-D007,Davis Cup EUR R1: GRE vs BEL,,D,4,19710430
1971-D008,Davis Cup EUR QF: BEL vs URS,,D,4,19710514
1971-D009,Davis Cup SAM QF: BRA vs BOL,,D,4,19710404
1971-D010,Davis Cup SAM F: CHI vs BRA,,D,4,19710422
1971-D011,Davis Cup SAM SF: BRA vs ECU,Clay,D,4,19710416
1971-D012,Davis Cup AME F: MEX vs BRA,Clay,D,4,19710717
1971-D013,Davis Cup EUR F: BRA vs ROU,,D,4,19710821
1971-D014,Davis Cup EUR SF: BRA vs TCH,Clay,D,4,19710801
1971-D015,Davis Cup EUR R1: ITA vs BUL,Clay,D,4,19710430
1971-D016,Davis Cup AME SF: MEX vs CAN,Clay,D,4,19710528
1971-D017,Davis Cup AME SF: CAR vs NZL,,D,4,19710507
1971-D018,Davis Cup SAM QF: COL vs CHI,,D,4,19710319
1971-D019,Davis Cup EUR R1: DEN vs URS,Clay,D,4,19710507
1971-D020,Davis Cup SAM QF: ECU vs VEN,Hard,D,4,19710326
1971-D021,Davis Cup EUR R1: EGY vs TCH,Clay,D,4,19710430
1971-D022,Davis Cup EUR SF: ESP vs FRA,,D,4,19710611
1971-D023,Davis Cup EUR QF: SUI vs ESP,,D,4,19710514
1971-D024,Davis Cup EUR F: TCH vs ESP,Clay,D,4,19710716
1971-D025,Davis Cup EUR QF: FRA vs FIN,Clay,D,4,19710514
1971-D026,Davis Cup EUR R1: FIN vs IRL,,D,4,19710507
1971-D027,Davis Cup EUR R1: SWE vs FRA,Clay,D,4,19710507
1971-D028,Davis Cup EUR R1: YUG vs GBR,Clay,D,4,19710428
1971-D029,Davis Cup EUR SF: FRG vs HUN,,D,4,19710610
1971-D030,Davis Cup EUR F: ROU vs FRG,Clay,D,4,19710716
1971-D031,Davis Cup EUR QF: HUN vs LUX,,D,4,19710514
1971-D032,Davis Cup EUR R1: HUN vs POL,,D,4,19710430
1971-D033,Davis Cup EUR F: JPN vs IND,,D,4,19710515
1971-D035,Davis Cup WG SF: IND vs ROU,,D,4,19710801
1971-D036,Davis Cup WG SF: SRI vs IND,Clay,D,4,19710402
1971-D037,Davis Cup EUR R1: ISR vs NOR,Hard,D,4,19710506
1971-D038,Davis Cup EUR QF: ISR vs ROU,Hard,D,4,19710514
1971-D039,Davis Cup EUR QF: YUG vs ITA,,D,4,19710514
1971-D040,Davis Cup AME SF: PHI vs JPN,,D,4,19710402
1971-D041,Davis Cup AFR QF: MEX vs KOR,Clay,D,4,19710508
1971-D042,Davis Cup EUR R1: LUX vs MON,,D,4,19710430
1971-D043,Davis Cup G2 SF: PAK vs MAS,,D,4,19710330
1971-D044,Davis Cup AME F: MEX vs NZL,Clay,D,4,19710604
1971-D045,Davis Cup EUR R1: ROU vs NED,Clay,D,4,19710430
1971-D046,Davis Cup EUR QF: TCH vs POR,Clay,D,4,19710513
1971-D047,Davis Cup EUR R1: POR vs TUR,Clay,D,4,19710501
1971-D048,Davis Cup WG CR: USA vs ROU,Clay,D,4,19711008
1971-D049,Davis Cup EUR SF: ROU vs YUG,Clay,D,4,19710611
1971-D050,Davis Cup EUR SF: TCH vs URS,Clay,D,4,19710611
1971-2016,London 3,Carpet,A,8,19711118
1971-583,Manchester,Grass,A,128,19710531
1971-6817,San Juan,Hard,A,32,19710328
1971-6818,St. Petersburg,Clay,A,64,19710405
1971-7310,Beckenham,Grass,A,64,19710607
1971-9211,Washington 1,Carpet,A,16,19710204
1971-9289,Champions Classic,Carpet,A,9,19710319
1971-9341,Brisbane,Grass,A,64,19711206
1971-338,Sydney Outdoor,Hard,A,32,19710118
1971-316,Bastad,Clay,A,32,19710710
1971-2010,Paris,Clay,A,32,19710501
1972-2016,London,Carpet,A,32,19721118
1972-2022,Roanoke,Carpet,A,16,19720121
1972-2026,Madrid,Clay,A,32,19720416
1972-2029,Dublin,Grass,A,32,19720710
1972-2030,Merion,Hard,A,64,19720827
1972-2036,Omaha,Hard,A,16,19720201
1972-2043,Seattle,,A,32,19720917
1972-2044,Quebec WCT,,A,32,19720416
1972-2047,Jacksonville,Hard,A,16,19730116
1972-2048,Vancouver WCT,,A,32,19721022
1972-2049,Eastbourne,Grass,A,32,19720623
1972-2051,Tanglewood,,A,32,19720730
1972-2052,Montreal WCT,,A,32,19720917
1972-2053,Alamo WCT,,A,32,19721001
1972-2054,Essen WCT,Carpet,A,32,19721029
1972-2056,Rome WCT,Carpet,A,16,19721126
1972-2057,Los Angeles,,A,32,19720214
1972-2058,New York,,A,64,19720228
1972-2061,Des Moines,,A,16,19720206
1972-2062,Kansas City,,A,16,19720206
1972-2064,London Indoor,Hard,A,16,19720122
1972-2066,Macon,Carpet,A,32,19720328
1972-254,Johannesburg-2,Hard,A,16,19721202
1972-301,Auckland,Grass,A,32,19711206
1972-302,Toronto WCT,Carpet,A,32,19720220
1972-303,Buenos Aires,Clay,A,32,19721201
1972-311,Queen's Club,Grass,A,64,19720624
1972-313,Bristol,Grass,A,32,19720617
1972-314,Gstaad,Clay,A,32,19720716
1972-316,Bastad,Clay,A,32,19720716
1972-319,Kitzbuhel,Clay,A,32,19720722
1972-320,Cleveland WCT,Hard,A,32,19720813
1972-326,Brisbane,Hard,A,64,19721203
1972-338,Sydney,Grass,A,32,19720103
1972-343,Columbus,Hard,A,32,19720723
1972-344,Caracas,Hard,A,32,19720317
1972-347,Bournemouth,Clay,A,32,19720513
1972-355,Salisbury,Hard,A,64,19720220
1972-389,Denver WCT,Carpet,A,32,19720430
1972-401,Philadelphia WCT,Carpet,A,32,19720208
1972-405,Houston WCT,Clay,A,32,19720409
1972-406,Brussels,Clay,A,32,19720514
1972-407,Rotterdam WCT,Carpet,A,32,19721113
1972-410,Monte Carlo,Clay,A,32,19720327
1972-413,Las Vegas WCT,Hard,A,32,19720501
1972-414,Hamburg,Clay,A,32,19720605
1972-416,Rome,Clay,M,64,19720424
1972-417,Boston WCT,Hard,A,32,19720706
1972-418,Washington WCT,Clay,A,32,19720712
1972-419,Indianapolis,Clay,A,64,19720807
1972-421,Montreal / Toronto,Clay,M,128,19720814
1972-422,Cincinnati,Clay,M,64,19720731
1972-423,Los Angeles WCT,Hard,A,64,19720918
1972-424,Albany,Carpet,A,64,19720925
1972-425,Barcelona,Clay,A,32,19721023
1972-429,Stockholm,Hard,A,64,19721104
1972-436,Charlotte WCT,Clay,A,32,19720423
1972-508,Gothenberg WCT,Carpet,A,32,19721105
1972-520,Roland Garros,Clay,G,64,19720522
1972-540,Wimbledon,Grass,G,128,19720626
1972-560,US Open,Grass,G,128,19720830
1972-580,Australian Open,Grass,G,64,19711226
1972-605,Masters,Carpet,M,8,19721128
1972-610,Dallas WCT,Carpet,A,8,19720510
1972-6120,Nice,Clay,A,64,19720417
1972-652,St. Louis WCT,Carpet,A,32,19720701
1972-653,Fort Worth WCT,Hard,A,32,19720820
1972-654,Sacramento,,A,32,19720917
1972-657,Hampton,Hard,A,32,19720305
1972-661,Dusseldorf,Clay,A,16,19720725
1972-663,Louisville WCT,Clay,A,32,19720729
1972-681,Miami WCT,Hard,A,32,19720305
1972-6832,Midland,Hard,A,8,19721006
1972-706,Bretton Woods,Hard,A,32,19720709
1972-707,South Orange,Hard,A,32,19720901
1972-710,Washington,Carpet,A,32,19720306
1972-713,Hobart,Grass,A,16,19720116
1972-724,Hilton Head,Clay,A,16,19720321
1972-7302,Paris Indoor,Hard,A,32,19721030
1972-802,Richmond WCT,Carpet,A,32,19720206
1972-816,Baltimore,Hard,A,16,19720109
1972-818,Chicago WCT,Carpet,A,32,19720316
1972-9037,Tokyo,Hard,A,8,19721005
1972-9204,Kingston,Hard,A,16,19721213
1972-9205,Hartford,Carpet,A,6,19720309
1972-9206,New York,Carpet,A,32,19721204
1972-9215,Cleveland,Carpet,A,32,19720807
1972-9216,Hong Kong,Hard,A,32,19720329
1972-9238,Kansas City,Hard,A,8,19720505
1972-D001,Davis Cup SAM SF: BRA vs ARG,Clay,D,4,19720408
1972-D002,Davis Cup WG F: IND vs AUS,,D,4,19720516
1972-D003,Davis Cup AME F: JPN vs AUS,,D,4,19720428
1972-D004,Davis Cup AME SF: KOR vs AUS,,D,4,19720414
1972-D005,Davis Cup WG SF: ROU vs AUS,Clay,D,4,19720804
1972-D006,Davis Cup EUR R1: ITA vs AUT,Clay,D,4,19720505
1972-D007,Davis Cup EUR R1: BEL vs TCH,Clay,D,4,19720505
1972-D008,Davis Cup SAM F: BRA vs CHI,,D,4,19720421
1972-D009,Davis Cup SAM QF: BRA vs VEN,,D,4,19720324
1972-D010,Davis Cup EUR R1: BUL vs ESP,,D,4,19720505
1972-D011,Davis Cup AME SF: CAN vs MEX,Clay,D,4,19720512
1972-D012,Davis Cup AME SF: CAR vs USA,Carpet,D,4,19720320
1972-D013,Davis Cup SAM SF: CHI vs COL,,D,4,19720408
1972-D014,Davis Cup SAM QF: CHI vs PER,,D,4,19720320
1972-D015,Davis Cup G1 F: CHI vs USA,Clay,D,4,19720721
1972-D016,Davis Cup SAM QF: ECU vs COL,Clay,D,4,19720320
1972-D017,Davis Cup EUR R1: FIN vs DEN,Clay,D,4,19720505
1972-D018,Davis Cup EUR QF: DEN vs POL,Clay,D,4,19720519
1972-D019,Davis Cup EUR R1: IRI vs EGY,,D,4,19720511
1972-D020,Davis Cup EUR QF: FRA vs ESP,Clay,D,4,19720519
1972-D021,Davis Cup EUR SF: ESP vs MON,,D,4,19720614
1972-D022,Davis Cup EUR F: ESP vs TCH,Clay,D,4,19720721
1972-D023,Davis Cup EUR SF: ESP vs USA,Clay,D,4,19720804
1972-D024,Davis Cup EUR R1: FRA vs GBR,Clay,D,4,19720505
1972-D025,Davis Cup EUR R1: GRE vs FRG,,D,4,19720505
1972-D026,Davis Cup EUR QF: FRG vs IRL,,D,4,19720520
1972-D027,Davis Cup EUR SF: FRG vs TCH,Clay,D,4,19720616
1972-D028,Davis Cup G2 QF: HKG vs JPN,,D,4,19720324
1972-D029,Davis Cup EUR R1: URS vs HUN,,D,4,19720505
1972-D030,Davis Cup G1 F: MAS vs IND,,D,4,19720428
1972-D031,Davis Cup WG SF: IND vs SRI,,D,4,19720401
1972-D032,Davis Cup EUR PR: ISR vs IRI,Hard,D,4,19720421
1972-D033,Davis Cup EUR QF: ROU vs IRI,Clay,D,4,19720518
1972-D034,Davis Cup EUR R1: IRL vs TUR,,D,4,19720505
1972-D035,Davis Cup EUR QF: ITA vs NED,Clay,D,4,19720520
1972-D036,Davis Cup EUR SF: ROU vs ITA,Clay,D,4,19720616
1972-D037,Davis Cup WG SF: VIE vs JPN,,D,4,19720408
1972-D039,Davis Cup EUR R1: LIB vs MAR,Clay,D,4,19720501
1972-D040,Davis Cup EUR PR: MAR vs LUX,,D,4,19721110
1972-D041,Davis Cup EUR R1: MON vs LUX,,D,4,19720428
1972-D042,Davis Cup EUR QF: MAR vs URS,,D,4,19720519
1972-D044,Davis Cup AME F: MEX vs USA,Clay,D,4,19720616
1972-D045,Davis Cup EUR QF: MON vs POR,Clay,D,4,19720520
1972-D046,Davis Cup EUR R1: NED vs NOR,Clay,D,4,19720505
1972-D047,Davis Cup EUR R1: SWE vs NZL,Clay,D,4,19720505
1972-D048,Davis Cup EUR SF: POL vs URS,,D,4,19720609
1972-D049,Davis Cup EUR R1: POL vs YUG,,D,4,19720504
1972-D051,Davis Cup EUR F: URS vs ROU,,D,4,19720721
1972-D052,Davis Cup EUR R1: ROU vs SUI,Clay,D,4,19720505
1972-D053,Davis Cup WG F: ROU vs USA,Clay,D,4,19721013
1972-D054,Davis Cup EUR QF: TCH vs SWE,Clay,D,4,19720519
1972-D055,Davis Cup WG QF: VIE vs TPE,,D,4,19720324
1972-2013,Adelaide-2,Grass,A,64,19721211
1972-583,Manchester,Grass,A,128,19720605
1972-6817,San Juan,Hard,A,7,19720327
1972-7310,Beckenham,Grass,A,64,19720612
1972-7308,Adelaide,Grass,A,64,19720117
1972-317,Hilversum,Hard,A,64,19720801
1972-426,Johannesburg,Hard,A,32,19720408
1973-2016,London,Carpet,A,32,19731117
1973-2022,Roanoke,Hard,A,16,19730119
1973-2026,Madrid,Clay,A,64,19730423
1973-2029,Dublin,Hard,A,32,19730709
1973-2030,Merion,Grass,A,64,19730819
1973-2032,Christchurch,,A,32,19731118
1973-2036,Omaha,Hard,A,32,19730124
1973-2037,Paramus,Hard,A,16,19730309
1973-2038,Calgary,,A,32,19730212
1973-2039,Salt Lake City,Hard,A,24,19730207
1973-2042,Aptos,Hard,A,32,19730916
1973-2043,Seattle,,A,32,19730916
1973-2044,Quebec,,A,32,19731007
1973-2045,New Delhi,,A,32,19731021
1973-2046,Djkarta,,A,32,19731104
1973-2048,Vancouver WCT,,A,32,19730401
1973-2049,Eastbourne,Grass,A,32,19730623
1973-2050,Newport,Grass,A,64,19730709
1973-2051,Tanglewood,,A,32,19730812
1973-2061,Des Moines,Hard,A,32,19730204
1973-254,Johannesburg WCT,Hard,A,32,19730414
1973-262,London WCT,Hard,A,32,19730118
1973-277,Berlin,Hard,A,32,19730604
1973-278,Barcelona,Clay,A,64,19730402
1973-301,Auckland,Grass,A,32,19730108
1973-302,Toronto WCT,Carpet,A,32,19730211
1973-303,Buenos Aires,Clay,A,32,19731125
1973-305,Nice,Clay,A,32,19730415
1973-308,Munich,Clay,A,64,19730723
1973-310,Florence,Clay,A,64,19730430
1973-311,Queen's Club,Grass,A,64,19730617
1973-314,Gstaad,Clay,A,32,19730709
1973-316,Bastad,Clay,A,32,19730709
1973-317,Hilversum,Clay,A,32,19730716
1973-319,Kitzbuhel,Clay,A,32,19730716
1973-320,Cleveland WCT,Carpet,A,32,19730409
1973-329,Tokyo,Clay,A,64,19731008
1973-332,Cologne WCT,Carpet,A,32,19730219
1973-336,Hong Kong,Hard,A,32,19731029
1973-338,Sydney,Grass,A,48,19730101
1973-343,Columbus,Hard,A,32,19730805
1973-347,Bournemouth,Clay,A,64,19730506
1973-350,Nottingham,Grass,A,64,19730611
1973-352,Paris Indoor,Hard,A,64,19731029
1973-355,Salisbury,Hard,A,64,19730219
1973-379,Prague,Clay,A,32,19731028
1973-389,Denver WCT,Carpet,A,32,19730423
1973-401,Philadelphia WCT,Carpet,A,32,19730206
1973-405,Houston WCT,Clay,A,32,19730402
1973-406,Brussels WCT,Carpet,A,32,19730409
1973-408,Milan WCT,Carpet,A,32,19730129
1973-410,Monte Carlo,Clay,A,48,19730414
1973-411,Chicago,Carpet,A,32,19730930
1973-412,Atlanta WCT,Clay,A,32,19730319
1973-413,Las Vegas,Hard,A,32,19730514
1973-414,Hamburg,Clay,A,64,19730611
1973-416,Rome,Clay,M,128,19730602
1973-417,Boston,Clay,A,32,19730716
1973-418,Washington,Clay,A,64,19730723
1973-419,Indianapolis,Clay,A,64,19730813
1973-421,Toronto,Clay,M,64,19730820
1973-422,Cincinnati,Clay,M,32,19730806
1973-423,Los Angeles,Hard,A,64,19730917
1973-424,San Francisco,Carpet,A,32,19730924
1973-425,Barcelona,Clay,A,64,19731008
1973-426,Johannesburg,Hard,A,32,19731127
1973-427,Sydney Indoor,Hard,A,32,19731111
1973-429,Stockholm,Hard,A,64,19731104
1973-436,Charlotte WCT,Clay,A,32,19730416
1973-481,Copenhagen WCT,Carpet,A,32,19730212
1973-498,Osaka,Hard,A,32,19731007
1973-508,Gothenberg WCT,Carpet,A,32,19730423
1973-520,Roland Garros,Clay,G,128,19730521
1973-540,Wimbledon,Grass,G,128,19730625
1973-560,US Open,Grass,G,128,19730829
1973-580,Australian Open,Grass,G,64,19721226
1973-605,Masters,Carpet,M,8,19731204
1973-610,Dallas WCT,Carpet,A,8,19730509
1973-650,Birmingham,Hard,A,16,19730117
1973-652,St. Louis WCT,Carpet,A,32,19730326
1973-653,Fort Worth,Hard,A,32,19731007
1973-656,Jackson,Hard,A,16,19730322
1973-657,Hampton,Hard,A,32,19730303
1973-659,Valencia,Clay,A,64,19730326
1973-661,Dusseldorf,Clay,A,16,19730709
1973-663,Louisville,Clay,A,64,19730805
1973-681,Miami WCT,Hard,A,32,19730115
1973-6945,Charleston,Carpet,A,16,19730312
1973-706,Bretton Woods,Clay,A,32,19730723
1973-707,South Orange,Grass,A,32,19730820
1973-710,Washington WCT,Carpet,A,32,19730319
1973-724,Hilton Head,Clay,A,16,19730312
1973-802,Richmond WCT,Carpet,A,32,19730129
1973-804,Munich WCT,Carpet,A,32,19730402
1973-813,Lacosta WCT,Hard,A,32,19730122
1973-816,Baltimore,Hard,A,16,19730103
1973-818,Chicago WCT,Carpet,A,32,19730226
1973-9204,Kingston,Hard,A,16,19731212
1973-9205,Hartford,Carpet,A,6,19730309
1973-9214,Columbia,Carpet,A,16,19730919
1973-9238,Kansas City,Hard,A,16,19730504
1973-D001,Davis Cup SAM PR: ARG vs BRA,Clay,D,4,19730323
1973-D002,Davis Cup SAM F: ARG vs CHI,Clay,D,4,19730504
1973-D003,Davis Cup SAM PR: ARG vs ECU,Clay,D,4,19730223
1973-D004,Davis Cup SAM SF: ARG vs RSA,Clay,D,4,19730413
1973-D005,Davis Cup WG F: IND vs AUS,,D,4,19730504
1973-D006,Davis Cup AME SF: JPN vs AUS,,D,4,19730420
1973-D007,Davis Cup EUR SF: AUS vs TCH,Grass,D,4,19731116
1973-D008,Davis Cup WG F: USA vs AUS,Carpet,D,4,19731130
1973-D009,Davis Cup EUR PR: AUT vs MON,,D,4,19730420
1973-D010,Davis Cup EUR R1: AUT vs NZL,,D,4,19730504
1973-D011,Davis Cup EUR R1: BUL vs BEL,,D,4,19730504
1973-D012,Davis Cup SAM PQ: BRA vs RSA,Clay,D,4,19731214
1973-D013,Davis Cup EUR PR: BUL vs IRI,,D,4,19730420
1973-D014,Davis Cup EUR QF: ITA vs BUL,Clay,D,4,19730518
1973-D015,Davis Cup AME PR: CAR vs CAN,Hard,D,4,19731019
1973-D016,Davis Cup G1 PR: COL vs CAN,Clay,D,4,19730223
1973-D017,Davis Cup AME PR: MEX vs CAN,Clay,D,4,19731123
1973-D018,Davis Cup AME PR: COL vs CAR,,D,4,19730309
1973-D019,Davis Cup G1 F: USA vs CHI,Hard,D,4,19730803
1973-D020,Davis Cup EUR SF: MEX vs COL,Clay,D,4,19730323
1973-D021,Davis Cup EUR SF: COL vs MEX,,D,4,19731207
1973-D022,Davis Cup SAM PR: COL vs VEN,,D,4,19731123
1973-D023,Davis Cup EUR R1: NOR vs DEN,Clay,D,4,19730504
1973-D024,Davis Cup SAM PQ: ECU vs URU,Clay,D,4,19731005
1973-D025,Davis Cup EUR R1: EGY vs POL,,D,4,19730504
1973-D026,Davis Cup EUR QF: EGY vs TCH,Clay,D,4,19730518
1973-D027,Davis Cup EUR PR: EGY vs TUR,,D,4,19730420
1973-D028,Davis Cup EUR SF: ITA vs ESP,Clay,D,4,19730720
1973-D029,Davis Cup EUR QF: SWE vs ESP,Clay,D,4,19730518
1973-D030,Davis Cup EUR PR: GRE vs FIN,,D,4,19730413
1973-D031,Davis Cup EUR QF: NOR vs FRA,Clay,D,4,19730518
1973-D032,Davis Cup EUR SF: URS vs FRA,,D,4,19730720
1973-D033,Davis Cup EUR QF: FRG vs GBR,Clay,D,4,19730518
1973-D034,Davis Cup EUR R1: SUI vs FRG,,D,4,19730427
1973-D035,Davis Cup EUR SF: TCH vs FRG,Clay,D,4,19730720
1973-D036,Davis Cup EUR R1: GRE vs HUN,,D,4,19730504
1973-D037,Davis Cup WG PR: INA vs HKG,,D,4,19730326
1973-D038,Davis Cup EUR QF: HUN vs URS,,D,4,19730518
1973-D039,Davis Cup G1 QF: JPN vs INA,,D,4,19730413
1973-D040,Davis Cup EUR SF: IND vs PAK,Grass,D,4,19730420
1973-D041,Davis Cup EUR PR: IRL vs NOR,Hard,D,4,19730413
1973-D042,Davis Cup EUR R1: ISR vs NED,Hard,D,4,19730503
1973-D043,Davis Cup EUR F: TCH vs ITA,Clay,D,4,19730803
1973-D044,Davis Cup G2 PR: KOR vs JPN,,D,4,19730323
1973-D045,Davis Cup EUR PQ: TUR vs LIB,Clay,D,4,19731005
1973-D046,Davis Cup EUR PQ: TUR vs LUX,,D,4,19731228
1973-D047,Davis Cup EUR PQ: NGR vs MAR,,D,4,19731217
1973-D048,Davis Cup EUR R1: MAR vs SWE,Clay,D,4,19730504
1973-D049,Davis Cup G2 PR: MAS vs PAK,,D,4,19730323
1973-D050,Davis Cup AME F: MEX vs USA,Clay,D,4,19730511
1973-D051,Davis Cup WG PR: MEX vs VEN,Clay,D,4,19730309
1973-D052,Davis Cup EUR QF: NED vs ROU,Clay,D,4,19730518
1973-D053,Davis Cup EUR SF: ROU vs NZL,Clay,D,4,19730720
1973-D054,Davis Cup EUR QF: YUG vs NZL,,D,4,19730518
1973-D055,Davis Cup G2 QF: PAK vs VIE,Grass,D,4,19730409
1973-D056,Davis Cup EUR PR: POR vs SUI,Clay,D,4,19730406
1973-D057,Davis Cup EUR F: ROU vs URS,Clay,D,4,19730803
1973-D058,Davis Cup WG SF: USA vs ROU,Hard,D,4,19730817
1973-D059,Davis Cup SAM PR: URU vs RSA,,D,4,19730302
1973-D060,Davis Cup G2 PR: VIE vs SRI,Grass,D,4,19730323
1973-344,Caracas,Hard,A,10,19730312
1973-583,Manchester,Grass,A,64,19730604
1973-6120,Nice,Clay,A,64,19730409
1973-6817,San Juan,Hard,A,10,19730305
1973-7308,Adelaide,Grass,A,64,19731119
1973-7310,Beckenham,Grass,A,64,19730611
1973-9340,World Invitational Classic,Carpet,A,4,19730910
1973-362,Manila,Hard,A,32,19731021
1973-2011,Tehran,Clay,A,64,19731028
1973-309,Madrid,Clay,A,64,19731021
1973-2040,Washington 2,Carpet,A,32,19730320
1974-1537,Tempe,Hard,A,32,19740327
1974-1603,St. Petersburg WCT,Hard,A,32,19740204
1974-1729,Bombay,Clay,A,32,19741116
1974-2011,Tehran,Clay,A,64,19741027
1974-2016,London,Carpet,A,32,19741116
1974-2018,Hempstead WCT,Hard,A,32,19740218
1974-2022,Roanoke,,A,16,19740117
1974-2029,Dublin,,A,32,19740714
1974-2030,Merion,Grass,A,64,19740825
1974-2031,Cedar Grove,,A,32,19740915
1974-2032,Christchurch,,A,32,19741027
1974-2033,Oslo,,A,32,19741116
1974-2034,Palm Desert WCT,Hard,A,32,19740331
1974-2035,New Orleans WCT,,A,32,19740407
1974-2036,Omaha,,A,32,19740122
1974-2037,Paramus,,A,16,19740303
1974-2038,Calgary,,A,32,19740317
1974-2039,Salt Lake City,,A,32,19740324
1974-2040,Washington,,A,16,19740407
1974-237,Sao Paulo WCT,Carpet,A,32,19740317
1974-254,Johannesburg,Hard,A,32,19741124
1974-262,London WCT,Hard,A,32,19740218
1974-267,Barcelona WCT,Carpet,A,32,19740303
1974-301,Auckland,Grass,A,32,19740107
1974-302,Toronto WCT,Carpet,A,32,19740211
1974-303,Buenos Aires,Clay,A,32,19741124
1974-308,Munich,Clay,A,32,19740515
1974-309,Madrid,Clay,A,64,19741013
1974-310,Florence,Clay,A,32,19740512
1974-312,Bologna WCT,Carpet,A,32,19740211
1974-314,Gstaad,Clay,A,32,19740714
1974-316,Bastad,Clay,A,32,19740708
1974-317,Hilversum,Clay,A,32,19740721
1974-319,Kitzbuhel,Clay,A,32,19740721
1974-324,Maui,Hard,A,32,19741006
1974-329,Tokyo WCT,,A,32,19740408
1974-331,Melbourne,Clay,A,32,19741021
1974-336,Hong Kong,Hard,A,32,19741104
1974-337,Vienna,Hard,A,32,19741028
1974-338,Sydney,Grass,A,48,19731231
1974-343,Columbus,Hard,A,32,19740819
1974-347,Bournemouth,Clay,A,64,19740526
1974-350,Nottingham,Grass,A,64,19740617
1974-352,Paris Indoor,Hard,A,32,19741028
1974-355,Salisbury,Carpet,A,64,19740224
1974-362,Manila,Hard,A,32,19741116
1974-389,Denver WCT,Carpet,A,32,19740422
1974-401,Philadelphia WCT,Carpet,A,128,19740121
1974-407,Rotterdam,Carpet,A,32,19740325
1974-409,Orlando WCT,Hard,A,32,19740408
1974-410,Monte Carlo WCT,Clay,A,32,19740408
1974-411,Chicago,Carpet,A,32,19740722
1974-412,Atlanta WCT,Clay,A,32,19740331
1974-413,Las Vegas,Hard,A,32,19740513
1974-414,Hamburg,Clay,A,64,19740520
1974-416,Rome,Clay,M,64,19740526
1974-417,Boston,Clay,A,64,19740826
1974-418,Washington,Clay,A,64,19740723
1974-419,Indianapolis,Clay,A,64,19740805
1974-421,Toronto,Clay,M,64,19740812
1974-422,Cincinnati,Clay,M,32,19740731
1974-423,Los Angeles,Hard,A,64,19740917
1974-424,San Francisco,Carpet,A,64,19740923
1974-425,Barcelona,Clay,A,64,19741014
1974-426,Johannesburg WCT,Hard,A,32,19740415
1974-427,Sydney Indoor,Hard,A,32,19741020
1974-428,Tokyo,,A,64,19741013
1974-429,Stockholm,Hard,A,64,19741104
1974-436,Charlotte,Clay,A,32,19740415
1974-494,Jakarta,Hard,A,32,19741103
1974-520,Roland Garros,Clay,G,128,19740603
1974-540,Wimbledon,Grass,G,128,19740624
